,year_film,year_ceremony,ceremony,category,name,film,winner
9908,2016,2017,89,ACTRESS IN A SUPPORTING ROLE,Michelle Williams,Manchester by the Sea,False
9909,2016,2017,89,ANIMATED FEATURE FILM,Travis Knight and Arianne Sutner,Kubo and the Two Strings,False
9910,2016,2017,89,ANIMATED FEATURE FILM,"John Musker, Ron Clements and Osnat Shurer",Moana,False
9911,2016,2017,89,ANIMATED FEATURE FILM,Claude Barras and Max Karli,My Life as a Zucchini,False
9912,2016,2017,89,ANIMATED FEATURE FILM,Michael Dudok de Wit and Toshio Suzuki,The Red Turtle,False
9913,2016,2017,89,ANIMATED FEATURE FILM,"Byron Howard, Rich Moore and Clark Spencer",Zootopia,True
9914,2016,2017,89,CINEMATOGRAPHY,Bradford Young,Arrival,False
9915,2016,2017,89,CINEMATOGRAPHY,Linus Sandgren,La La Land,True
9916,2016,2017,89,CINEMATOGRAPHY,Greig Fraser,Lion,False
9917,2016,2017,89,CINEMATOGRAPHY,James Laxton,Moonlight,False
9918,2016,2017,89,CINEMATOGRAPHY,Rodrigo Prieto,Silence,False
9919,2016,2017,89,COSTUME DESIGN,Joanna Johnston,Allied,False
9920,2016,2017,89,COSTUME DESIGN,Colleen Atwood,Fantastic Beasts and Where to Find Them,True
9921,2016,2017,89,COSTUME DESIGN,Consolata Boyle,Florence Foster Jenkins,False
9922,2016,2017,89,COSTUME DESIGN,Madeline Fontaine,Jackie,False
9923,2016,2017,89,COSTUME DESIGN,Mary Zophres,La La Land,False
9924,2016,2017,89,DIRECTING,Denis Villeneuve,Arrival,False
9925,2016,2017,89,DIRECTING,Mel Gibson,Hacksaw Ridge,False
9926,2016,2017,89,DIRECTING,Damien Chazelle,La La Land,True
9927,2016,2017,89,DIRECTING,Kenneth Lonergan,Manchester by the Sea,False
9928,2016,2017,89,DIRECTING,Barry Jenkins,Moonlight,False
9929,2016,2017,89,DOCUMENTARY (Feature),Gianfranco Rosi and Donatella Palermo,Fire at Sea,False
9930,2016,2017,89,DOCUMENTARY (Feature),"Raoul Peck, Rémi Grellety and Hébert Peck",I Am Not Your Negro,False
9931,2016,2017,89,DOCUMENTARY (Feature),Roger Ross Williams and Julie Goldman,"Life, Animated",False
9932,2016,2017,89,DOCUMENTARY (Feature),Ezra Edelman and Caroline Waterlow,O.J.: Made in America,True
9933,2016,2017,89,DOCUMENTARY (Feature),"Ava DuVernay, Spencer Averick and Howard Barish",13th,False
9934,2016,2017,89,DOCUMENTARY (Short Subject),Dan Krauss,Extremis,False
9935,2016,2017,89,DOCUMENTARY (Short Subject),Daphne Matziaraki,4.1 Miles,False
9936,2016,2017,89,DOCUMENTARY (Short Subject),Kahane Cooperman and Raphaela Neihausen,Joe's Violin,False
9937,2016,2017,89,DOCUMENTARY (Short Subject),Marcel Mettelsiefen and Stephen Ellis,Watani: My Homeland,False
9938,2016,2017,89,DOCUMENTARY (Short Subject),Orlando von Einsiedel and Joanna Natasegara,The White Helmets,True
9939,2016,2017,89,FILM EDITING,Joe Walker,Arrival,False
9940,2016,2017,89,FILM EDITING,John Gilbert,Hacksaw Ridge,True
9941,2016,2017,89,FILM EDITING,Jake Roberts,Hell or High Water,False
9942,2016,2017,89,FILM EDITING,Tom Cross,La La Land,False
9943,2016,2017,89,FILM EDITING,Nat Sanders and Joi McMillon,Moonlight,False
9944,2016,2017,89,FOREIGN LANGUAGE FILM,Denmark,Land of Mine,False
9945,2016,2017,89,FOREIGN LANGUAGE FILM,Sweden,A Man Called Ove,False
9946,2016,2017,89,FOREIGN LANGUAGE FILM,Iran,The Salesman,True
9947,2016,2017,89,FOREIGN LANGUAGE FILM,Australia,Tanna,False
9948,2016,2017,89,FOREIGN LANGUAGE FILM,Germany,Toni Erdmann,False
9949,2016,2017,89,MAKEUP AND HAIRSTYLING,Eva von Bahr and Love Larson,A Man Called Ove,False
9950,2016,2017,89,MAKEUP AND HAIRSTYLING,Joel Harlow and Richard Alonzo,Star Trek Beyond,False
9951,2016,2017,89,MAKEUP AND HAIRSTYLING,"Alessandro Bertolazzi, Giorgio Gregorini and Christopher Nelson",Suicide Squad,True
9952,2016,2017,89,MUSIC (Original Score),Mica Levi,Jackie,False
9953,2016,2017,89,MUSIC (Original Score),Justin Hurwitz,La La Land,True
9954,2016,2017,89,MUSIC (Original Score),Dustin O'Halloran and Hauschka,Lion,False
9955,2016,2017,89,MUSIC (Original Score),Nicholas Britell,Moonlight,False
9956,2016,2017,89,MUSIC (Original Score),Thomas Newman,Passengers,False
9957,2016,2017,89,MUSIC (Original Song),Music by Justin Hurwitz; Lyric by Benj Pasek and Justin Paul,La La Land,False
9958,2016,2017,89,MUSIC (Original Song),"Music and Lyric by Justin Timberlake, Max Martin and Karl Johan Schuster",Trolls,False
9959,2016,2017,89,MUSIC (Original Song),Music by Justin Hurwitz; Lyric by Benj Pasek and Justin Paul,La La Land,True
9960,2016,2017,89,MUSIC (Original Song),Music and Lyric by J. Ralph and Sting,Jim: The James Foley Story,False
9961,2016,2017,89,MUSIC (Original Song),Music and Lyric by Lin-Manuel Miranda,Moana,False
9962,2016,2017,89,BEST PICTURE,"Shawn Levy, Dan Levine, Aaron Ryder and David Linde, Producers",Arrival,False
9963,2016,2017,89,BEST PICTURE,"Scott Rudin, Denzel Washington and Todd Black, Producers",Fences,False
9964,2016,2017,89,BEST PICTURE,"Bill Mechanic and David Permut, Producers",Hacksaw Ridge,False
9965,2016,2017,89,BEST PICTURE,"Carla Hacken and Julie Yorn, Producers",Hell or High Water,False
9966,2016,2017,89,BEST PICTURE,"Donna Gigliotti, Peter Chernin, Jenno Topping, Pharrell Williams and Theodore Melfi, Producers",Hidden Figures,False
9967,2016,2017,89,BEST PICTURE,"Fred Berger, Jordan Horowitz and Marc Platt, Producers",La La Land,False
9968,2016,2017,89,BEST PICTURE,"Emile Sherman, Iain Canning and Angie Fielder, Producers",Lion,False
9969,2016,2017,89,BEST PICTURE,"Matt Damon, Kimberly Steward, Chris Moore, Lauren Beck and Kevin J. Walsh, Producers",Manchester by the Sea,False
9970,2016,2017,89,BEST PICTURE,"Adele Romanski, Dede Gardner and Jeremy Kleiner, Producers",Moonlight,True
9971,2016,2017,89,PRODUCTION DESIGN,Production Design: Patrice Vermette; Set Decoration: Paul Hotte,Arrival,False
9972,2016,2017,89,PRODUCTION DESIGN,Production Design: Stuart Craig; Set Decoration: Anna Pinnock,Fantastic Beasts and Where to Find Them,False
9973,2016,2017,89,PRODUCTION DESIGN,Production Design: Jess Gonchor; Set Decoration: Nancy Haigh,"Hail, Caesar!",False
9974,2016,2017,89,PRODUCTION DESIGN,Production Design: David Wasco; Set Decoration: Sandy Reynolds-Wasco,La La Land,True
9975,2016,2017,89,PRODUCTION DESIGN,Production Design: Guy Hendrix Dyas; Set Decoration: Gene Serdena,Passengers,False
9976,2016,2017,89,SHORT FILM (Animated),Theodore Ushev,Blind Vaysha,False
9977,2016,2017,89,SHORT FILM (Animated),Andrew Coats and Lou Hamou-Lhadj,Borrowed Time,False
9978,2016,2017,89,SHORT FILM (Animated),Robert Valley and Cara Speller,Pear Cider and Cigarettes,False
9979,2016,2017,89,SHORT FILM (Animated),Patrick Osborne,Pearl,False
9980,2016,2017,89,SHORT FILM (Animated),Alan Barillaro and Marc Sondheimer,Piper,True
9981,2016,2017,89,SHORT FILM (Live Action),Sélim Azzazi,Ennemis Intérieurs,False
9982,2016,2017,89,SHORT FILM (Live Action),Timo von Gunten and Giacun Caduff,La Femme et le TGV,False
9983,2016,2017,89,SHORT FILM (Live Action),Aske Bang and Kim Magnusson,Silent Nights,False
9984,2016,2017,89,SHORT FILM (Live Action),Kristof Deák and Anna Udvardy,Sing,True
9985,2016,2017,89,SHORT FILM (Live Action),Juanjo Giménez,Timecode,False
9986,2016,2017,89,SOUND EDITING,Sylvain Bellemare,Arrival,True
9987,2016,2017,89,SOUND EDITING,Wylie Stateman and Renée Tondelli,Deepwater Horizon,False
9988,2016,2017,89,SOUND EDITING,Robert Mackenzie and Andy Wright,Hacksaw Ridge,False
9989,2016,2017,89,SOUND EDITING,Ai-Ling Lee and Mildred Iatrou Morgan,La La Land,False
9990,2016,2017,89,SOUND EDITING,Alan Robert Murray and Bub Asman,Sully,False
9991,2016,2017,89,SOUND MIXING,Bernard Gariépy Strobl and Claude La Haye,Arrival,False
9992,2016,2017,89,SOUND MIXING,"Kevin O'Connell, Andy Wright, Robert Mackenzie and Peter Grace",Hacksaw Ridge,True
9993,2016,2017,89,SOUND MIXING,"Andy Nelson, Ai-Ling Lee and Steve A. Morrow",La La Land,False
9994,2016,2017,89,SOUND MIXING,"David Parker, Christopher Scarabosio and Stuart Wilson",Rogue One: A Star Wars Story,False
9995,2016,2017,89,SOUND MIXING,"Gary Summers, Jeffrey J. Haboush and Mac Ruth",13 Hours: The Secret Soldiers of Benghazi,False
9996,2016,2017,89,VISUAL EFFECTS,"Craig Hammack, Jason Snell, Jason Billington and Burt Dalton",Deepwater Horizon,False
9997,2016,2017,89,VISUAL EFFECTS,"Stephane Ceretti, Richard Bluff, Vincent Cirelli and Paul Corbould",Doctor Strange,False
9998,2016,2017,89,VISUAL EFFECTS,"Robert Legato, Adam Valdez, Andrew R. Jones and Dan Lemmon",The Jungle Book,True
9999,2016,2017,89,VISUAL EFFECTS,"Steve Emerson, Oliver Jones, Brian McLean and Brad Schiff",Kubo and the Two Strings,False
10000,2016,2017,89,VISUAL EFFECTS,"John Knoll, Mohen Leo, Hal Hickel and Neil Corbould",Rogue One: A Star Wars Story,False
10001,2016,2017,89,WRITING (Adapted Screenplay),Screenplay by Eric Heisserer,Arrival,False
10002,2016,2017,89,WRITING (Adapted Screenplay),Screenplay by August Wilson,Fences,False
10003,2016,2017,89,WRITING (Adapted Screenplay),Screenplay by Allison Schroeder and Theodore Melfi,Hidden Figures,False
10004,2016,2017,89,WRITING (Adapted Screenplay),Screenplay by Luke Davies,Lion,False
10005,2016,2017,89,WRITING (Adapted Screenplay),Screenplay by Barry Jenkins; Story by Tarell Alvin McCraney,Moonlight,True
10006,2016,2017,89,WRITING (Original Screenplay),Written by Taylor Sheridan,Hell or High Water,False
10007,2016,2017,89,WRITING (Original Screenplay),Written by Damien Chazelle,La La Land,False
10008,2016,2017,89,WRITING (Original Screenplay),"Written by Yorgos Lanthimos, Efthimis Filippou",The Lobster,False
10009,2016,2017,89,WRITING (Original Screenplay),Written by Kenneth Lonergan,Manchester by the Sea,True
10010,2016,2017,89,WRITING (Original Screenplay),Written by Mike Mills,20th Century Women,False
10015,2017,2018,90,ACTOR IN A LEADING ROLE,Timothée Chalamet,Call Me by Your Name,False
10016,2017,2018,90,ACTOR IN A LEADING ROLE,Daniel Day-Lewis,Phantom Thread,False
10017,2017,2018,90,ACTOR IN A LEADING ROLE,Daniel Kaluuya,Get Out,False
10018,2017,2018,90,ACTOR IN A LEADING ROLE,Gary Oldman,Darkest Hour,True
10019,2017,2018,90,ACTOR IN A LEADING ROLE,Denzel Washington,"Roman J. Israel, Esq.",False
10020,2017,2018,90,ACTOR IN A SUPPORTING ROLE,Willem Dafoe,The Florida Project,False
10021,2017,2018,90,ACTOR IN A SUPPORTING ROLE,Woody Harrelson,"Three Billboards outside Ebbing, Missouri",False
10022,2017,2018,90,ACTOR IN A SUPPORTING ROLE,Richard Jenkins,The Shape of Water,False
10023,2017,2018,90,ACTOR IN A SUPPORTING ROLE,Christopher Plummer,All the Money in the World,False
10024,2017,2018,90,ACTOR IN A SUPPORTING ROLE,Sam Rockwell,"Three Billboards outside Ebbing, Missouri",True
10025,2017,2018,90,ACTRESS IN A LEADING ROLE,Sally Hawkins,The Shape of Water,False
10026,2017,2018,90,ACTRESS IN A LEADING ROLE,Frances McDormand,"Three Billboards outside Ebbing, Missouri",True
10027,2017,2018,90,ACTRESS IN A LEADING ROLE,Margot Robbie,"I, Tonya",False
10028,2017,2018,90,ACTRESS IN A LEADING ROLE,Saoirse Ronan,Lady Bird,False
10029,2017,2018,90,ACTRESS IN A LEADING ROLE,Meryl Streep,The Post,False
10030,2017,2018,90,ACTRESS IN A SUPPORTING ROLE,Mary J. Blige,Mudbound,False
10031,2017,2018,90,ACTRESS IN A SUPPORTING ROLE,Allison Janney,"I, Tonya",True
10032,2017,2018,90,ACTRESS IN A SUPPORTING ROLE,Lesley Manville,Phantom Thread,False
10033,2017,2018,90,ACTRESS IN A SUPPORTING ROLE,Laurie Metcalf,Lady Bird,False
10034,2017,2018,90,ACTRESS IN A SUPPORTING ROLE,Octavia Spencer,The Shape of Water,False
10035,2017,2018,90,ANIMATED FEATURE FILM,Tom McGrath and Ramsey Naito,The Boss Baby,False
10036,2017,2018,90,ANIMATED FEATURE FILM,Nora Twomey and Anthony Leo,The Breadwinner,False
10037,2017,2018,90,ANIMATED FEATURE FILM,Lee Unkrich and Darla K. Anderson,Coco,True
10038,2017,2018,90,ANIMATED FEATURE FILM,Carlos Saldanha and Lori Forte,Ferdinand,False
10039,2017,2018,90,ANIMATED FEATURE FILM,"Dorota Kobiela, Hugh Welchman and Ivan Mactaggart",Loving Vincent,False
10040,2017,2018,90,CINEMATOGRAPHY,Roger A. Deakins,Blade Runner 2049,True
10041,2017,2018,90,CINEMATOGRAPHY,Bruno Delbonnel,Darkest Hour,False
10042,2017,2018,90,CINEMATOGRAPHY,Hoyte van Hoytema,Dunkirk,False
10043,2017,2018,90,CINEMATOGRAPHY,Rachel Morrison,Mudbound,False
10044,2017,2018,90,CINEMATOGRAPHY,Dan Laustsen,The Shape of Water,False
10045,2017,2018,90,COSTUME DESIGN,Jacqueline Durran,Beauty and the Beast,False
10046,2017,2018,90,COSTUME DESIGN,Jacqueline Durran,Darkest Hour,False
10047,2017,2018,90,COSTUME DESIGN,Mark Bridges,Phantom Thread,True
10048,2017,2018,90,COSTUME DESIGN,Luis Sequeira,The Shape of Water,False
10049,2017,2018,90,COSTUME DESIGN,Consolata Boyle,Victoria & Abdul,False
10050,2017,2018,90,DIRECTING,Christopher Nolan,Dunkirk,False
10051,2017,2018,90,DIRECTING,Jordan Peele,Get Out,False
10052,2017,2018,90,DIRECTING,Greta Gerwig,Lady Bird,False
10053,2017,2018,90,DIRECTING,Paul Thomas Anderson,Phantom Thread,False
10054,2017,2018,90,DIRECTING,Guillermo del Toro,The Shape of Water,True
10055,2017,2018,90,DOCUMENTARY (Feature),"Steve James, Mark Mitten and Julie Goldman",Abacus: Small Enough to Jail,False
10056,2017,2018,90,DOCUMENTARY (Feature),"Agnès Varda, JR and Rosalie Varda",Faces Places,False
10057,2017,2018,90,DOCUMENTARY (Feature),Bryan Fogel and Dan Cogan,Icarus,True
10058,2017,2018,90,DOCUMENTARY (Feature),"Feras Fayyad, Kareem Abeed and Søren Steen Jespersen",Last Men in Aleppo,False
10059,2017,2018,90,DOCUMENTARY (Feature),Yance Ford and Joslyn Barnes,Strong Island,False
10060,2017,2018,90,DOCUMENTARY (Short Subject),Laura Checkoway and Thomas Lee Wright,Edith+Eddie,False
10061,2017,2018,90,DOCUMENTARY (Short Subject),Frank Stiefel,Heaven Is a Traffic Jam on the 405,True
10062,2017,2018,90,DOCUMENTARY (Short Subject),Elaine McMillion Sheldon and Kerrin Sheldon,Heroin(e),False
10063,2017,2018,90,DOCUMENTARY (Short Subject),Thomas Lennon,Knife Skills,False
10064,2017,2018,90,DOCUMENTARY (Short Subject),Kate Davis and David Heilbroner,Traffic Stop,False
10065,2017,2018,90,FILM EDITING,Paul Machliss and Jonathan Amos,Baby Driver,False
10066,2017,2018,90,FILM EDITING,Lee Smith,Dunkirk,True
10067,2017,2018,90,FILM EDITING,Tatiana S. Riegel,"I, Tonya",False
10068,2017,2018,90,FILM EDITING,Sidney Wolinsky,The Shape of Water,False
10069,2017,2018,90,FILM EDITING,Jon Gregory,"Three Billboards outside Ebbing, Missouri",False
10070,2017,2018,90,FOREIGN LANGUAGE FILM,Chile,A Fantastic Woman,True
10071,2017,2018,90,FOREIGN LANGUAGE FILM,Lebanon,The Insult,False
10072,2017,2018,90,FOREIGN LANGUAGE FILM,Russia,Loveless,False
10073,2017,2018,90,FOREIGN LANGUAGE FILM,Hungary,On Body and Soul,False
10074,2017,2018,90,FOREIGN LANGUAGE FILM,Sweden,The Square,False
10075,2017,2018,90,MAKEUP AND HAIRSTYLING,"Kazuhiro Tsuji, David Malinowski and Lucy Sibbick",Darkest Hour,True
10076,2017,2018,90,MAKEUP AND HAIRSTYLING,Daniel Phillips and Lou Sheppard,Victoria & Abdul,False
10077,2017,2018,90,MAKEUP AND HAIRSTYLING,Arjen Tuiten,Wonder,False
10078,2017,2018,90,MUSIC (Original Score),Hans Zimmer,Dunkirk,False
10079,2017,2018,90,MUSIC (Original Score),Jonny Greenwood,Phantom Thread,False
10080,2017,2018,90,MUSIC (Original Score),Alexandre Desplat,The Shape of Water,True
10081,2017,2018,90,MUSIC (Original Score),John Williams,Star Wars: The Last Jedi,False
10082,2017,2018,90,MUSIC (Original Score),Carter Burwell,"Three Billboards outside Ebbing, Missouri",False
10083,2017,2018,90,MUSIC (Original Song),"Music and Lyric by Mary J. Blige, Raphael Saadiq and Taura Stinson",Mudbound,False
10084,2017,2018,90,MUSIC (Original Song),Music and Lyric by Sufjan Stevens,Call Me by Your Name,False
10085,2017,2018,90,MUSIC (Original Song),Music and Lyric by Kristen Anderson-Lopez and Robert Lopez,Coco,True
10086,2017,2018,90,MUSIC (Original Song),Music by Diane Warren; Lyric by Lonnie R. Lynn and Diane Warren,Marshall,False
10087,2017,2018,90,MUSIC (Original Song),Music and Lyric by Benj Pasek and Justin Paul,The Greatest Showman,False
10088,2017,2018,90,BEST PICTURE,"Peter Spears, Luca Guadagnino, Emilie Georges and Marco Morabito, Producers",Call Me by Your Name,False
10089,2017,2018,90,BEST PICTURE,"Tim Bevan, Eric Fellner, Lisa Bruce, Anthony McCarten and Douglas Urbanski, Producers",Darkest Hour,False
10090,2017,2018,90,BEST PICTURE,"Emma Thomas and Christopher Nolan, Producers",Dunkirk,False
10091,2017,2018,90,BEST PICTURE,"Sean McKittrick, Jason Blum, Edward H. Hamm Jr. and Jordan Peele, Producers",Get Out,False
10092,2017,2018,90,BEST PICTURE,"Scott Rudin, Eli Bush and Evelyn O'Neill, Producers",Lady Bird,False
10093,2017,2018,90,BEST PICTURE,"JoAnne Sellar, Paul Thomas Anderson, Megan Ellison and Daniel Lupi, Producers",Phantom Thread,False
10094,2017,2018,90,BEST PICTURE,"Amy Pascal, Steven Spielberg and Kristie Macosko Krieger, Producers",The Post,False
10095,2017,2018,90,BEST PICTURE,"Guillermo del Toro and J. Miles Dale, Producers",The Shape of Water,True
10096,2017,2018,90,BEST PICTURE,"Graham Broadbent, Pete Czernin and Martin McDonagh, Producers","Three Billboards outside Ebbing, Missouri",False
10097,2017,2018,90,PRODUCTION DESIGN,Production Design: Sarah Greenwood; Set Decoration: Katie Spencer,Beauty and the Beast,False
10098,2017,2018,90,PRODUCTION DESIGN,Production Design: Dennis Gassner; Set Decoration: Alessandra Querzola,Blade Runner 2049,False
10099,2017,2018,90,PRODUCTION DESIGN,Production Design: Sarah Greenwood; Set Decoration: Katie Spencer,Darkest Hour,False
10100,2017,2018,90,PRODUCTION DESIGN,Production Design: Nathan Crowley; Set Decoration: Gary Fettis,Dunkirk,False
10101,2017,2018,90,PRODUCTION DESIGN,Production Design: Paul Denham Austerberry; Set Decoration: Shane Vieau and Jeffrey A. Melvin,The Shape of Water,True
10102,2017,2018,90,SHORT FILM (Animated),Glen Keane and Kobe Bryant,Dear Basketball,True
10103,2017,2018,90,SHORT FILM (Animated),Victor Caire and Gabriel Grapperon,Garden Party,False
10104,2017,2018,90,SHORT FILM (Animated),Dave Mullins and Dana Murray,Lou,False
10105,2017,2018,90,SHORT FILM (Animated),Max Porter and Ru Kuwahata,Negative Space,False
10106,2017,2018,90,SHORT FILM (Animated),Jakob Schuh and Jan Lachauer,Revolting Rhymes,False
10107,2017,2018,90,SHORT FILM (Live Action),Reed Van Dyk,DeKalb Elementary,False
10108,2017,2018,90,SHORT FILM (Live Action),Derin Seale and Josh Lawson,The Eleven O'Clock,False
10109,2017,2018,90,SHORT FILM (Live Action),"Kevin Wilson, Jr.",My Nephew Emmett,False
10110,2017,2018,90,SHORT FILM (Live Action),Chris Overton and Rachel Shenton,The Silent Child,True
10111,2017,2018,90,SHORT FILM (Live Action),Katja Benrath and Tobias Rosen,Watu Wote/All of Us,False
10112,2017,2018,90,SOUND EDITING,Julian Slater,Baby Driver,False
10113,2017,2018,90,SOUND EDITING,Mark Mangini and Theo Green,Blade Runner 2049,False
10114,2017,2018,90,SOUND EDITING,Richard King and Alex Gibson,Dunkirk,True
10115,2017,2018,90,SOUND EDITING,Nathan Robitaille and Nelson Ferreira,The Shape of Water,False
10116,2017,2018,90,SOUND EDITING,Matthew Wood and Ren Klyce,Star Wars: The Last Jedi,False
10117,2017,2018,90,SOUND MIXING,"Julian Slater, Tim Cavagin and Mary H. Ellis",Baby Driver,False
10118,2017,2018,90,SOUND MIXING,"Ron Bartlett, Doug Hemphill and Mac Ruth",Blade Runner 2049,False
10119,2017,2018,90,SOUND MIXING,"Gregg Landaker, Gary A. Rizzo and Mark Weingarten",Dunkirk,True
10120,2017,2018,90,SOUND MIXING,"Christian Cooke, Brad Zoern and Glen Gauthier",The Shape of Water,False
10121,2017,2018,90,SOUND MIXING,"David Parker, Michael Semanick, Ren Klyce and Stuart Wilson",Star Wars: The Last Jedi,False
10122,2017,2018,90,VISUAL EFFECTS,"John Nelson, Gerd Nefzer, Paul Lambert and Richard R. Hoover",Blade Runner 2049,True
10123,2017,2018,90,VISUAL EFFECTS,"Christopher Townsend, Guy Williams, Jonathan Fawkner and Dan Sudick",Guardians of the Galaxy Vol. 2,False
10124,2017,2018,90,VISUAL EFFECTS,"Stephen Rosenbaum, Jeff White, Scott Benza and Mike Meinardus",Kong: Skull Island,False
